,id,gender,car,reality,child_num,income_total,income_type,edu_type,family_type,house_type,work_phone,phone,email,occyp_type,family_size,begin_month,credit,YEARS_BIRTH,Age_group,YEARS_EMPLOYED,EMPLOYED_group,income_avg
21051,M129434029315000,M,N,Y,0,315000.0,Working,Secondary / secondary special,Married,House / apartment,0,0,0,Laborers,2.0,35.0,1.0,36,30,11,10~20,157500.0
21052,F102291209225000,F,N,N,0,225000.0,Commercial associate,Incomplete higher,Single / not married,House / apartment,0,0,0,Accountants,1.0,29.0,2.0,29,20,3,1~5,225000.0
21053,M218973810391500,M,Y,N,0,391500.0,Commercial associate,Higher education,Single / not married,House / apartment,1,1,1,Managers,1.0,15.0,2.0,60,60,10,10~20,391500.0
21054,F10390796270000,F,N,Y,0,270000.0,Working,Higher education,Single / not married,House / apartment,0,0,0,Sales staff,1.0,47.0,2.0,29,20,2,1~5,270000.0
21055,F12255270135000,F,N,N,0,135000.0,State servant,Higher education,Married,House / apartment,0,1,0,NaN,2.0,24.0,2.0,34,30,0,~1,67500.0
21056,F206790112500,F,N,Y,0,112500.0,Pensioner,Secondary / secondary special,Married,House / apartment,0,0,0,No work experience,2.0,46.0,0.0,57,50,No work experience,No work experience,56250.0
21057,F125382593166500,F,N,Y,1,166500.0,Commercial associate,Higher education,Single / not married,House / apartment,1,1,0,Core staff,2.0,3.0,1.0,35,30,7,5~10,83250.0
21058,F169991140270000,F,N,N,0,270000.0,Commercial associate,Secondary / secondary special,Separated,Municipal apartment,1,1,0,Sales staff,1.0,10.0,2.0,47,40,3,1~5,270000.0
21059,F239290135000,F,N,Y,0,135000.0,Pensioner,Secondary / secondary special,Single / not married,House / apartment,0,1,0,No work experience,1.0,37.0,0.0,66,60,No work experience,No work experience,135000.0
21060,F138081831675000,F,Y,N,3,675000.0,Working,Secondary / secondary special,Married,House / apartment,0,0,0,Managers,5.0,8.0,2.0,38,30,5,5~10,135000.0
21061,F23006513270000,F,N,Y,0,270000.0,Working,Higher education,Single / not married,House / apartment,0,0,0,Accountants,1.0,9.0,2.0,64,60,1,1~5,270000.0
21062,F123223717225000,F,Y,Y,0,225000.0,Working,Higher education,Married,House / apartment,0,0,0,Core staff,2.0,40.0,2.0,34,30,10,10~20,112500.0
21063,F100202489220500,F,N,Y,0,220500.0,Commercial associate,Incomplete higher,Married,House / apartment,0,0,1,Sales staff,2.0,34.0,2.0,28,20,6,5~10,110250.0
21064,M130401223202500,M,N,N,1,202500.0,Commercial associate,Higher education,Married,House / apartment,1,0,0,Core staff,3.0,24.0,0.0,36,30,3,1~5,67500.0
21065,M115113611234000,M,Y,Y,1,234000.0,Working,Secondary / secondary special,Married,House / apartment,0,0,0,High skill tech staff,3.0,10.0,2.0,32,30,9,5~10,78000.0
21066,F10334150890000,F,N,N,1,90000.0,State servant,Secondary / secondary special,Separated,House / apartment,1,1,0,Medicine staff,2.0,0.0,1.0,29,20,4,1~5,45000.0
21067,F212530157500,F,N,N,0,157500.0,Pensioner,Secondary / secondary special,Married,House / apartment,0,1,0,No work experience,2.0,10.0,2.0,59,50,No work experience,No work experience,78750.0
21068,F144564478135000,F,N,N,1,135000.0,Working,Secondary / secondary special,Married,Municipal apartment,1,0,0,Laborers,3.0,13.0,2.0,40,40,12,10~20,45000.0
21069,M122571463270000,M,Y,Y,0,270000.0,Working,Secondary / secondary special,Married,House / apartment,0,0,0,Laborers,2.0,56.0,2.0,34,30,4,1~5,135000.0
21070,F240660189000,F,Y,Y,0,189000.0,Pensioner,Higher education,Separated,House / apartment,0,0,0,No work experience,1.0,46.0,2.0,66,60,No work experience,No work experience,189000.0
21071,F147854872157500,F,Y,Y,1,157500.0,Working,Higher education,Married,House / apartment,0,0,0,Managers,3.0,52.0,2.0,41,40,13,10~20,52500.0
21072,F18147642387000,F,N,Y,0,387000.0,Commercial associate,Secondary / secondary special,Separated,House / apartment,0,0,0,Sales staff,1.0,20.0,0.0,50,50,1,1~5,387000.0
21073,M1072293180000,M,Y,Y,0,180000.0,Working,Incomplete higher,Married,With parents,0,0,0,Cooking staff,2.0,46.0,2.0,30,30,0,~1,90000.0
21074,F199556200247500,F,N,Y,0,247500.0,State servant,Higher education,Widow,House / apartment,0,0,0,NaN,1.0,18.0,2.0,55,50,16,10~20,247500.0
21075,F1215237990000,F,N,Y,0,90000.0,Working,Secondary / secondary special,Married,House / apartment,1,0,0,Laborers,2.0,3.0,1.0,34,30,1,1~5,45000.0
21076,M115642944135000,M,Y,Y,2,135000.0,Working,Higher education,Married,House / apartment,0,0,1,Managers,4.0,7.0,1.0,32,30,8,5~10,33750.0
21077,M109402483180000,M,N,N,1,180000.0,Commercial associate,Lower secondary,Married,House / apartment,1,0,0,Laborers,3.0,24.0,0.0,30,30,6,5~10,60000.0
21078,M221113854360000,M,Y,Y,0,360000.0,Working,Higher education,Married,House / apartment,0,0,0,Managers,2.0,29.0,1.0,61,60,10,10~20,180000.0
21079,M130011213373500,M,Y,Y,1,373500.0,State servant,Higher education,Married,Office apartment,0,0,0,Core staff,3.0,7.0,2.0,36,30,3,1~5,124500.0
21080,F147162057243000,F,Y,Y,0,243000.0,Working,Secondary / secondary special,Single / not married,House / apartment,0,0,0,Sales staff,1.0,52.0,2.0,41,40,5,5~10,243000.0
21081,F198893600427500,F,N,Y,0,427500.0,Working,Higher education,Married,House / apartment,1,0,0,Managers,2.0,40.0,0.0,55,50,9,5~10,213750.0
21082,F15062201481000,F,Y,N,1,81000.0,Working,Secondary / secondary special,Married,House / apartment,1,0,0,NaN,3.0,12.0,0.0,42,40,5,5~10,27000.0
21083,F2210115038202500,F,Y,Y,0,202500.0,State servant,Higher education,Single / not married,House / apartment,0,1,0,NaN,1.0,35.0,0.0,61,60,41,30~,202500.0
21084,F231830135000,F,N,Y,0,135000.0,Pensioner,Secondary / secondary special,Widow,House / apartment,0,1,0,No work experience,1.0,19.0,2.0,64,60,No work experience,No work experience,135000.0
21085,F9910678270000,F,N,Y,1,270000.0,Working,Secondary / secondary special,Married,House / apartment,0,0,0,Managers,3.0,8.0,2.0,28,20,1,1~5,90000.0
21086,F194316226202500,F,N,Y,0,202500.0,Working,Secondary / secondary special,Married,House / apartment,0,0,0,High skill tech staff,2.0,23.0,1.0,54,50,17,10~20,101250.0
21087,M12985858225000,M,Y,Y,1,225000.0,Working,Secondary / secondary special,Married,House / apartment,0,1,0,Sales staff,3.0,28.0,2.0,36,30,2,1~5,75000.0
21088,F1897575190000,F,N,Y,0,90000.0,Working,Secondary / secondary special,Single / not married,House / apartment,1,1,0,Core staff,2.0,38.0,2.0,52,50,2,1~5,45000.0
21089,F163117504144000,F,N,Y,0,144000.0,State servant,Secondary / secondary special,Civil marriage,House / apartment,0,0,0,Accountants,2.0,12.0,2.0,45,40,20,20~30,72000.0
21090,F2223510600157500,F,N,Y,0,157500.0,Working,Higher education,Single / not married,House / apartment,0,0,0,Laborers,1.0,37.0,1.0,61,60,29,20~30,157500.0
21091,M8097749202500,M,N,Y,0,202500.0,Working,Incomplete higher,Single / not married,With parents,0,0,1,NaN,1.0,3.0,1.0,23,20,2,1~5,202500.0
21092,F131372392112500,F,N,Y,0,112500.0,Working,Secondary / secondary special,Married,House / apartment,1,1,0,Waiters/barmen staff,2.0,54.0,0.0,36,30,6,5~10,56250.0
21093,F19996090000,F,Y,N,0,90000.0,Pensioner,Secondary / secondary special,Married,House / apartment,0,0,0,No work experience,2.0,10.0,2.0,55,50,No work experience,No work experience,45000.0
21094,M119644280112500,M,N,Y,2,112500.0,Working,Secondary / secondary special,Married,House / apartment,0,0,0,Laborers,4.0,29.0,0.0,33,30,11,10~20,28125.0
21095,M163791033360000,M,Y,N,0,360000.0,Working,Higher education,Married,House / apartment,1,0,0,High skill tech staff,2.0,57.0,2.0,45,40,2,1~5,180000.0
21096,M157162673180000,M,Y,N,2,180000.0,Commercial associate,Higher education,Married,House / apartment,0,0,0,Managers,4.0,46.0,2.0,44,40,7,5~10,45000.0
21097,F11154189267500,F,N,N,2,67500.0,Commercial associate,Secondary / secondary special,Married,House / apartment,0,0,0,Secretaries,4.0,31.0,2.0,31,30,5,5~10,16875.0
21098,F174011144157500,F,N,Y,0,157500.0,Working,Secondary / secondary special,Married,Municipal apartment,0,1,0,NaN,2.0,14.0,2.0,48,40,3,1~5,78750.0
21099,F12522613225000,F,Y,N,0,225000.0,Working,Secondary / secondary special,Widow,House / apartment,1,0,0,Laborers,1.0,7.0,1.0,35,30,1,1~5,225000.0
21100,F13028104112500,F,Y,Y,2,112500.0,Working,Secondary / secondary special,Married,House / apartment,0,1,0,Sales staff,4.0,11.0,1.0,36,30,0,~1,28125.0
21101,F12674656157500,F,Y,Y,0,157500.0,Commercial associate,Secondary / secondary special,Married,House / apartment,0,0,0,Sales staff,2.0,13.0,1.0,35,30,1,1~5,78750.0
21102,F195910126000,F,N,Y,0,126000.0,Pensioner,Secondary / secondary special,Single / not married,House / apartment,0,1,0,No work experience,1.0,40.0,1.0,54,50,No work experience,No work experience,126000.0
21103,F2195512455270000,F,Y,Y,0,270000.0,State servant,Higher education,Married,House / apartment,0,0,0,Core staff,2.0,59.0,2.0,61,60,34,30~,135000.0
21104,F18233425315000,F,Y,Y,1,315000.0,State servant,Higher education,Widow,House / apartment,0,1,1,NaN,2.0,43.0,1.0,50,50,1,1~5,157500.0
21105,F146877401180000,F,N,N,1,180000.0,Commercial associate,Incomplete higher,Married,House / apartment,1,1,0,High skill tech staff,3.0,40.0,2.0,41,40,20,20~30,60000.0
21106,F189190126000,F,N,N,1,126000.0,Pensioner,Secondary / secondary special,Widow,House / apartment,0,0,0,No work experience,2.0,4.0,2.0,52,50,No work experience,No work experience,63000.0
21107,F222950360000,F,N,Y,0,360000.0,Pensioner,Higher education,Married,House / apartment,0,0,0,No work experience,2.0,24.0,1.0,62,60,No work experience,No work experience,180000.0
21108,F216710103500,F,Y,Y,0,103500.0,Pensioner,Secondary / secondary special,Married,House / apartment,0,1,0,No work experience,2.0,35.0,1.0,60,60,No work experience,No work experience,51750.0
21109,M131742477180000,M,Y,Y,2,180000.0,Working,Higher education,Married,House / apartment,0,0,0,Managers,4.0,59.0,2.0,37,30,6,5~10,45000.0
21110,F164804023360000,F,Y,N,1,360000.0,Working,Higher education,Widow,House / apartment,0,0,1,Managers,2.0,51.0,2.0,46,40,11,10~20,180000.0
21111,M103443072135000,M,Y,Y,0,135000.0,Working,Secondary / secondary special,Single / not married,With parents,1,1,0,High skill tech staff,1.0,32.0,1.0,29,20,8,5~10,135000.0
21112,M226050144000,M,Y,Y,0,144000.0,Pensioner,Secondary / secondary special,Married,House / apartment,0,1,0,No work experience,2.0,31.0,2.0,62,60,No work experience,No work experience,72000.0
21113,F19887725112500,F,Y,Y,0,112500.0,Working,Higher education,Civil marriage,House / apartment,0,1,0,High skill tech staff,2.0,29.0,1.0,55,50,1,1~5,56250.0
21114,F14573250157500,F,N,N,0,157500.0,Commercial associate,Secondary / secondary special,Civil marriage,House / apartment,1,0,0,NaN,2.0,5.0,2.0,40,40,0,~1,78750.0
21115,F111241159193500,F,N,Y,0,193500.0,State servant,Higher education,Married,House / apartment,0,0,0,Core staff,2.0,1.0,0.0,31,30,3,1~5,96750.0
21116,F202980315000,F,N,Y,0,315000.0,Pensioner,Secondary / secondary special,Married,Municipal apartment,0,0,0,No work experience,2.0,45.0,2.0,56,50,No work experience,No work experience,157500.0
21117,F200231894328500,F,N,Y,0,328500.0,Commercial associate,Secondary / secondary special,Married,House / apartment,0,0,1,Managers,2.0,12.0,2.0,55,50,5,5~10,164250.0
21118,M14477293270000,M,Y,Y,2,270000.0,Working,Secondary / secondary special,Civil marriage,House / apartment,1,1,0,Drivers,4.0,9.0,2.0,40,40,0,~1,67500.0
21119,F1636610867500,F,N,N,0,67500.0,Working,Secondary / secondary special,Married,With parents,0,0,0,Cleaning staff,2.0,33.0,2.0,45,40,0,~1,33750.0
21120,M149488100135000,M,Y,Y,0,135000.0,Working,Secondary / secondary special,Married,House / apartment,0,0,0,Laborers,2.0,52.0,2.0,41,40,22,20~30,67500.0
21121,M12262356270000,M,Y,Y,0,270000.0,Working,Higher education,Married,House / apartment,0,0,0,NaN,2.0,56.0,2.0,34,30,0,~1,135000.0
21122,F166085573225000,F,N,Y,0,225000.0,Working,Secondary / secondary special,Civil marriage,House / apartment,0,1,0,NaN,2.0,13.0,1.0,46,40,15,10~20,112500.0
21123,M167976583247500,M,N,N,1,247500.0,Working,Secondary / secondary special,Single / not married,House / apartment,0,1,0,Laborers,2.0,40.0,2.0,47,40,18,10~20,123750.0
21124,F175673917157500,F,N,Y,0,157500.0,Working,Secondary / secondary special,Married,House / apartment,0,0,0,NaN,2.0,29.0,1.0,49,40,10,10~20,78750.0
21125,F1857138781000,F,N,Y,0,81000.0,Working,Secondary / secondary special,Separated,House / apartment,1,1,0,Cooking staff,1.0,10.0,2.0,51,50,1,1~5,81000.0
21126,M20112875247500,M,Y,Y,0,247500.0,State servant,Secondary / secondary special,Married,Municipal apartment,1,0,1,High skill tech staff,2.0,20.0,2.0,56,50,2,1~5,123750.0
21127,F109982514265500,F,Y,Y,1,265500.0,Working,Higher education,Married,With parents,0,0,0,Accountants,3.0,11.0,2.0,31,30,6,5~10,88500.0
21128,M20845847202500,M,N,Y,0,202500.0,Commercial associate,Higher education,Married,Municipal apartment,0,0,0,NaN,2.0,4.0,0.0,58,50,2,1~5,101250.0
21129,M141362628225000,M,Y,N,2,225000.0,Working,Secondary / secondary special,Married,House / apartment,1,0,0,Managers,4.0,3.0,1.0,39,30,7,5~10,56250.0
21130,F134941281117000,F,N,N,0,117000.0,Working,Secondary / secondary special,Married,Municipal apartment,0,0,0,Sales staff,2.0,52.0,2.0,37,30,3,1~5,58500.0
21131,M208361838945000,M,N,Y,0,945000.0,Working,Secondary / secondary special,Married,House / apartment,0,0,0,Managers,2.0,17.0,2.0,58,50,5,5~10,472500.0
21132,F177952450225000,F,Y,Y,0,225000.0,Working,Higher education,Married,House / apartment,0,0,1,Managers,2.0,58.0,2.0,49,40,6,5~10,112500.0
21133,F136005711225000,F,N,Y,2,225000.0,Working,Higher education,Married,House / apartment,0,1,0,Core staff,4.0,60.0,1.0,38,30,15,10~20,56250.0
21134,M10525863202500,M,N,N,2,202500.0,Working,Secondary / secondary special,Civil marriage,House / apartment,1,1,0,NaN,4.0,11.0,2.0,29,20,2,1~5,50625.0
21135,F125791654135000,F,Y,N,1,135000.0,Working,Higher education,Civil marriage,Rented apartment,0,0,0,NaN,3.0,9.0,1.0,35,30,4,1~5,45000.0
21136,F10065492112500,F,N,N,1,112500.0,Working,Secondary / secondary special,Married,House / apartment,1,0,0,Cooking staff,3.0,10.0,2.0,28,20,1,1~5,37500.0
21137,M140234280157500,M,N,Y,0,157500.0,Working,Higher education,Married,House / apartment,1,0,0,Laborers,2.0,31.0,2.0,39,30,11,10~20,78750.0
21138,M159361508261000,M,Y,Y,0,261000.0,Working,Incomplete higher,Married,House / apartment,0,1,0,Managers,2.0,53.0,2.0,44,40,4,1~5,130500.0
21139,F1437479845000,F,N,N,0,45000.0,Working,Secondary / secondary special,Separated,House / apartment,0,1,0,Sales staff,1.0,11.0,2.0,40,40,2,1~5,45000.0
21140,M15168200225000,M,N,N,0,225000.0,Working,Secondary / secondary special,Single / not married,House / apartment,0,0,0,High skill tech staff,1.0,41.0,1.0,42,40,0,~1,225000.0
21141,F232400162000,F,Y,N,0,162000.0,Pensioner,Secondary / secondary special,Single / not married,House / apartment,0,1,0,No work experience,1.0,55.0,2.0,64,60,No work experience,No work experience,162000.0
21142,F151707979135000,F,N,N,1,135000.0,Commercial associate,Secondary / secondary special,Separated,House / apartment,0,0,0,High skill tech staff,2.0,12.0,2.0,42,40,21,20~30,67500.0
21143,F162022939225000,F,N,Y,0,225000.0,Working,Higher education,Married,House / apartment,1,1,0,Managers,2.0,21.0,2.0,45,40,8,5~10,112500.0
21144,M161484541234000,M,N,N,0,234000.0,Working,Secondary / secondary special,Married,House / apartment,1,0,0,Drivers,2.0,42.0,1.0,45,40,12,10~20,117000.0
21145,F199003479135000,F,N,N,0,135000.0,State servant,Secondary / secondary special,Married,House / apartment,1,0,0,High skill tech staff,2.0,55.0,2.0,55,50,9,5~10,67500.0
21146,M142403541180000,M,Y,N,0,180000.0,State servant,Secondary / secondary special,Civil marriage,House / apartment,0,0,0,Core staff,2.0,38.0,0.0,40,40,9,5~10,90000.0
21147,F20266054000,F,Y,Y,0,54000.0,Pensioner,Secondary / secondary special,Married,House / apartment,0,1,0,No work experience,2.0,55.0,2.0,56,50,No work experience,No work experience,27000.0
21148,F155691639216000,F,N,Y,0,216000.0,Working,Secondary / secondary special,Married,House / apartment,1,0,0,Core staff,2.0,12.0,2.0,43,40,4,1~5,108000.0
21149,M164683304126000,M,Y,Y,2,126000.0,Working,Secondary / secondary special,Married,House / apartment,1,1,0,Drivers,4.0,51.0,2.0,46,40,9,5~10,31500.0
21150,M13058901157500,M,N,N,2,157500.0,Working,Higher education,Married,House / apartment,0,0,0,High skill tech staff,4.0,24.0,1.0,36,30,2,1~5,39375.0
21151,F18651775254000,F,N,Y,0,54000.0,Working,Secondary / secondary special,Married,House / apartment,1,1,0,NaN,2.0,17.0,2.0,52,50,21,20~30,27000.0
21152,F144141159112500,F,N,N,0,112500.0,Commercial associate,Secondary / secondary special,Married,House / apartment,0,0,0,Accountants,2.0,52.0,2.0,40,40,3,1~5,56250.0
21153,M202833447180000,M,Y,Y,0,180000.0,Commercial associate,Secondary / secondary special,Single / not married,House / apartment,0,0,0,Drivers,1.0,57.0,1.0,56,50,9,5~10,180000.0
21154,F221797622157500,F,N,Y,0,157500.0,State servant,Higher education,Married,House / apartment,0,0,0,Managers,2.0,54.0,0.0,61,60,20,20~30,78750.0
21155,F112432652157500,F,N,N,0,157500.0,Working,Secondary / secondary special,Civil marriage,Municipal apartment,0,0,0,Sales staff,2.0,13.0,1.0,31,30,7,5~10,78750.0
21156,F13752167270000,F,N,Y,0,270000.0,State servant,Higher education,Married,House / apartment,1,1,0,Managers,2.0,31.0,2.0,38,30,0,~1,135000.0
21157,M129951509207000,M,N,Y,2,207000.0,Commercial associate,Secondary / secondary special,Married,House / apartment,0,0,0,Managers,4.0,17.0,2.0,36,30,4,1~5,51750.0
21158,M133604086270000,M,Y,Y,2,270000.0,Working,Secondary / secondary special,Married,House / apartment,0,0,0,Laborers,4.0,21.0,2.0,37,30,11,10~20,67500.0
21159,F221128491135000,F,N,Y,0,135000.0,Working,Higher education,Married,House / apartment,0,0,0,Private service staff,2.0,46.0,2.0,61,60,23,20~30,67500.0
21160,F14307188112500,F,N,N,2,112500.0,Working,Secondary / secondary special,Separated,House / apartment,0,0,0,Laborers,3.0,37.0,2.0,40,40,0,~1,37500.0
21161,M161841722202500,M,Y,Y,0,202500.0,Working,Secondary / secondary special,Married,House / apartment,1,1,0,Drivers,2.0,15.0,2.0,45,40,4,1~5,101250.0
21162,F123723246140400,F,N,Y,3,140400.0,Working,Secondary / secondary special,Married,House / apartment,0,0,0,Core staff,5.0,20.0,2.0,34,30,8,5~10,28080.0
21163,F224160112500,F,N,Y,0,112500.0,Pensioner,Secondary / secondary special,Married,House / apartment,0,0,0,No work experience,2.0,47.0,2.0,62,60,No work experience,No work experience,56250.0
21164,M189731074202500,M,Y,Y,0,202500.0,Commercial associate,Higher education,Married,House / apartment,1,0,0,NaN,2.0,3.0,1.0,52,50,2,1~5,101250.0
21165,F207230148500,F,N,N,0,148500.0,Pensioner,Secondary / secondary special,Widow,House / apartment,0,1,0,No work experience,1.0,27.0,2.0,57,50,No work experience,No work experience,148500.0
21166,F14933107126000,F,Y,Y,2,126000.0,Working,Secondary / secondary special,Married,House / apartment,0,0,0,Security staff,4.0,36.0,2.0,41,40,0,~1,31500.0
21167,F187520202500,F,N,Y,0,202500.0,Pensioner,Secondary / secondary special,Married,House / apartment,0,1,0,No work experience,2.0,40.0,1.0,52,50,No work experience,No work experience,101250.0
21168,F10240818112500,F,N,N,0,112500.0,Working,Secondary / secondary special,Widow,With parents,1,1,0,Core staff,1.0,23.0,2.0,29,20,2,1~5,112500.0
21169,M124883608270000,M,N,Y,2,270000.0,Working,Secondary / secondary special,Married,House / apartment,0,0,0,Security staff,4.0,23.0,2.0,35,30,9,5~10,67500.0
21170,F236400135000,F,N,Y,0,135000.0,Pensioner,Higher education,Married,House / apartment,0,1,1,No work experience,2.0,14.0,2.0,65,60,No work experience,No work experience,67500.0
21171,M12173309153000,M,N,Y,0,153000.0,Working,Secondary / secondary special,Married,House / apartment,0,0,0,Laborers,2.0,0.0,1.0,34,30,0,~1,76500.0
21172,F203880216000,F,N,Y,0,216000.0,Pensioner,Higher education,Single / not married,House / apartment,0,0,0,No work experience,1.0,58.0,2.0,56,50,No work experience,No work experience,216000.0
21173,M121031829315000,M,N,Y,0,315000.0,Working,Incomplete higher,Separated,House / apartment,1,0,0,Laborers,1.0,1.0,1.0,34,30,5,5~10,315000.0
21174,M115232522324000,M,Y,Y,1,324000.0,Commercial associate,Secondary / secondary special,Married,Municipal apartment,0,1,0,Managers,3.0,60.0,2.0,32,30,6,5~10,108000.0
21175,F153942959144000,F,Y,Y,0,144000.0,Working,Secondary / secondary special,Married,House / apartment,0,1,0,Core staff,2.0,48.0,2.0,43,40,8,5~10,72000.0
21176,F189972320157500,F,N,Y,0,157500.0,Commercial associate,Secondary / secondary special,Married,House / apartment,0,0,0,HR staff,2.0,45.0,2.0,53,50,6,5~10,78750.0
21177,M201950202500,M,Y,N,0,202500.0,Pensioner,Higher education,Married,House / apartment,0,0,0,No work experience,2.0,42.0,2.0,56,50,No work experience,No work experience,101250.0
21178,M130841561256500,M,Y,Y,3,256500.0,Working,Secondary / secondary special,Married,House / apartment,0,0,1,Drivers,5.0,43.0,2.0,36,30,4,1~5,51300.0
21179,F97481228112500,F,N,Y,1,112500.0,State servant,Secondary / secondary special,Married,House / apartment,0,0,1,Core staff,3.0,7.0,0.0,27,20,3,1~5,37500.0
21180,M109923064270000,M,N,N,0,270000.0,Commercial associate,Secondary / secondary special,Married,House / apartment,0,1,0,Drivers,2.0,29.0,0.0,31,30,8,5~10,135000.0
21181,F97342049135000,F,N,Y,1,135000.0,Commercial associate,Incomplete higher,Married,House / apartment,1,1,1,Core staff,3.0,56.0,2.0,27,20,5,5~10,45000.0
21182,F10356231790000,F,Y,Y,3,90000.0,Working,Higher education,Married,House / apartment,0,0,0,Medicine staff,5.0,52.0,2.0,29,20,6,5~10,18000.0
21183,F147754327216000,F,Y,N,0,216000.0,Commercial associate,Secondary / secondary special,Married,House / apartment,1,0,0,Medicine staff,2.0,27.0,2.0,41,40,11,10~20,108000.0
21184,M198230225000,M,Y,N,0,225000.0,Pensioner,Higher education,Married,House / apartment,0,1,0,No work experience,2.0,11.0,2.0,55,50,No work experience,No work experience,112500.0
21185,M2081648476500,M,Y,N,0,76500.0,Working,Secondary / secondary special,Married,House / apartment,0,0,0,Laborers,2.0,23.0,2.0,58,50,1,1~5,38250.0
21186,M136503945270000,M,N,N,0,270000.0,Commercial associate,Secondary / secondary special,Married,House / apartment,0,0,0,Laborers,2.0,11.0,0.0,38,30,10,10~20,135000.0
21187,F17355327390000,F,N,N,0,90000.0,Working,Secondary / secondary special,Married,House / apartment,1,1,0,Secretaries,2.0,17.0,2.0,48,40,8,5~10,45000.0
21188,F24305067050,F,N,Y,0,67050.0,Pensioner,Higher education,Married,House / apartment,0,0,0,No work experience,2.0,22.0,2.0,67,60,No work experience,No work experience,33525.0
21189,M174523913135000,M,Y,N,0,135000.0,Working,Secondary / secondary special,Married,House / apartment,1,1,0,Drivers,2.0,28.0,2.0,48,40,10,10~20,67500.0
21190,F198041161450000,F,Y,Y,0,450000.0,State servant,Higher education,Married,House / apartment,0,0,0,Core staff,2.0,30.0,2.0,55,50,3,1~5,225000.0
21191,M87591437112500,M,Y,Y,0,112500.0,Working,Secondary / secondary special,Married,House / apartment,0,0,1,Laborers,2.0,4.0,1.0,24,20,3,1~5,56250.0
21192,F172373000157500,F,N,N,0,157500.0,Working,Higher education,Separated,House / apartment,0,0,0,Medicine staff,1.0,26.0,1.0,48,40,8,5~10,157500.0
21193,M122411581135000,M,Y,N,1,135000.0,Working,Higher education,Married,House / apartment,1,0,0,Managers,3.0,26.0,2.0,34,30,4,1~5,45000.0
21194,F144964206135000,F,N,Y,1,135000.0,Working,Secondary / secondary special,Married,Rented apartment,0,0,0,Medicine staff,3.0,7.0,2.0,40,40,11,10~20,45000.0
21195,M18427129690000,M,N,Y,0,90000.0,Working,Secondary / secondary special,Married,House / apartment,0,0,0,Laborers,2.0,53.0,1.0,51,50,3,1~5,45000.0
21196,F20696056700,F,N,Y,0,56700.0,Pensioner,Secondary / secondary special,Married,House / apartment,0,0,0,No work experience,2.0,50.0,2.0,57,50,No work experience,No work experience,28350.0
21197,F234190112500,F,N,N,0,112500.0,Pensioner,Secondary / secondary special,Separated,House / apartment,0,0,0,No work experience,1.0,52.0,0.0,65,60,No work experience,No work experience,112500.0
21198,F23383335281000,F,N,Y,0,81000.0,Working,Secondary / secondary special,Married,House / apartment,0,1,0,Cleaning staff,2.0,25.0,2.0,65,60,9,5~10,40500.0
21199,F151767100270000,F,N,Y,0,270000.0,Commercial associate,Secondary / secondary special,Married,House / apartment,0,1,0,Managers,2.0,19.0,2.0,42,40,19,10~20,135000.0
21200,F21718081000,F,N,Y,0,81000.0,Pensioner,Secondary / secondary special,Married,House / apartment,0,0,1,No work experience,2.0,28.0,2.0,60,60,No work experience,No work experience,40500.0
21201,F15360413135000,F,N,N,0,135000.0,Commercial associate,Higher education,Married,With parents,0,0,1,Core staff,2.0,7.0,1.0,43,40,1,1~5,67500.0
21202,F149776772180000,F,N,Y,1,180000.0,Working,Secondary / secondary special,Civil marriage,House / apartment,0,0,1,Laborers,3.0,5.0,2.0,42,40,18,10~20,60000.0
21203,M110852783247500,M,Y,Y,0,247500.0,Working,Secondary / secondary special,Married,Co-op apartment,1,0,0,Sales staff,2.0,33.0,2.0,31,30,7,5~10,123750.0
21204,F1559089099000,F,N,Y,0,99000.0,Working,Secondary / secondary special,Married,House / apartment,0,0,0,Sales staff,2.0,27.0,2.0,43,40,2,1~5,49500.0
21205,M202833447180000,M,Y,Y,0,180000.0,Commercial associate,Secondary / secondary special,Single / not married,House / apartment,0,0,0,Drivers,1.0,13.0,1.0,56,50,9,5~10,180000.0
21206,F193051905360000,F,Y,Y,0,360000.0,State servant,Higher education,Separated,House / apartment,0,0,0,Core staff,1.0,52.0,2.0,53,50,5,5~10,360000.0
21207,F150471720202500,F,N,Y,0,202500.0,Working,Secondary / secondary special,Married,House / apartment,1,0,0,Laborers,2.0,17.0,2.0,42,40,4,1~5,101250.0
21208,F10728108167500,F,N,Y,0,67500.0,Working,Higher education,Married,House / apartment,1,1,0,NaN,2.0,22.0,2.0,30,30,2,1~5,33750.0
21209,M99831923360000,M,Y,N,0,360000.0,State servant,Higher education,Married,House / apartment,0,0,0,NaN,2.0,16.0,2.0,28,20,5,5~10,180000.0
21210,F126763455130500,F,N,Y,0,130500.0,State servant,Secondary / secondary special,Married,House / apartment,0,0,0,Core staff,2.0,58.0,2.0,35,30,9,5~10,65250.0
21211,F153552102360000,F,Y,Y,1,360000.0,Commercial associate,Secondary / secondary special,Married,House / apartment,0,0,0,NaN,3.0,34.0,2.0,43,40,5,5~10,120000.0
21212,M124831650252000,M,Y,N,1,252000.0,State servant,Higher education,Married,House / apartment,1,1,0,High skill tech staff,3.0,11.0,1.0,35,30,4,1~5,84000.0
21213,M221171621252000,M,Y,Y,0,252000.0,Working,Secondary / secondary special,Married,House / apartment,0,1,1,Security staff,2.0,39.0,2.0,61,60,4,1~5,126000.0
